text_length,link_count,link_density,text_density,p_tag_count,dom_depth,tag_article,tag_main,tag_score,is_content
13938,0,0.0,121.2,0,14,0,0,0,0
13906,0,0.0,124.16071428571429,56,15,0,0,5,0
5086,1,0.0013763271726307512,141.27777777777777,0,14,0,0,0,0
5034,1,0.0013905442987683751,152.54545454545453,18,15,0,0,5,0
5784,0,0.0,91.80952380952381,0,14,0,0,0,0
5756,0,0.0,95.93333333333334,30,15,0,0,5,0
1496,0,0.0,213.71428571428572,0,14,0,0,0,0
1463,0,0.0,365.75,2,15,0,0,5,0
910,0,0.0,130.0,0,14,0,0,0,0
855,0,0.0,213.75,2,15,0,0,5,0
3253,0,0.0,104.93548387096774,0,14,0,0,0,0
3213,0,0.0,114.75,17,15,0,0,5,0
436,0,0.0,109.0,0,14,0,0,0,0
398,0,0.0,398.0,1,15,0,0,5,0
10748,0,0.0,114.34042553191489,0,14,0,0,0,0
10706,0,0.0,117.64835164835165,51,15,0,0,5,0
